url,P/N,Rating,Rating_count,Comment_count,Brand,Series,Price,cpu_brand,cpu_code,ram_size,ram_upgradable,GPU,Battery,storage_size,storage_type,storage_extra_slot,displ_size,displ_resolution,displ_rate,screen_technology,Weight,length,width,thickness,OS,Surface,Release_year,backlit_keyboard,hdmi,headphone_jack,lan,type_c,usb_a,sd_card
https://www.thegioididong.com/laptop/msi-gf66-11uc-i7-224vn?src=osp#top-tskt,224vn,3.0,5,70,msi,katana gaming gf66 11uc 224vn,29990000.0,intel,11800h,8.0,yes,nvidia geforce rtx3050,53.0,512,ssd,no,15.6,1920 x 1080,144,ips,2.1,359.0,259.0,24.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-gaming-pulse-gl66-11udk-i7-816vn?src=osp#top-tskt,816vn,0.0,0,13,msi,gaming pulse gl66 11udk 816vn,33990000.0,intel,11800h,16.0,yes,nvidia geforce rtx3050ti,53.5,512,ssd,no,15.6,1920 x 1080,144,ips,2.25,359.0,259.0,23.95,windows 10,metal,2021.0,yes,yes,no,yes,yes,yes,no
https://www.thegioididong.com/laptop/acer-nitro-gaming-an515-57-727j-i7-nhqd9sv005?src=osp#top-tskt,nh.qd9sv.005,3.6,13,220,acer,nitro 5 gaming an515 57 727j nh.qd9sv.005,29990000.0,intel,11800h,8.0,yes,nvidia geforce rtx3050ti,57.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,363.4,255.0,23.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-5831-i5-nhqdgsv003?src=osp#top-tskt,nh.qdgsv.003,0.0,0,119,acer,nitro 5 gaming an515 57 5831 nh.qdgsv.003,32990000.0,intel,11400h,8.0,yes,nvidia geforce rtx 3060,57.5,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,363.4,255.0,23.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/acer-aspire-7-gaming-a715-42g-r6zr-r5-nhqaysv003?src=osp#top-tskt,nh.qaysv.003,4.8,23,375,acer,aspire 7 gaming a715 42g r6zr nh.qaysv.003,22490000.0,amd,5500u,8.0,yes,nvidia geforce gtx 1650 4 gb,48.0,512,ssd,no,15.6,1920 x 1080,144,ips,2.1,363.4,254.5,22.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-720a-i7-nhqeqsv004?src=osp#top-tskt,nh.qeqsv.004,0.0,0,4,acer,nitro 5 gaming an515 57 720a nh.qeqsv.004,30490000.0,intel,11800h,8.0,yes,nvidia geforce rtx3050ti,57.5,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,363.4,255.0,23.9,windows 11,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/gigabyte-gaming-g5-i5-kc5s11130sb?src=osp#top-tskt,kc-5s11130sb,0.0,0,6,gigabyte,gaming g5 kc-5s11130sb,29990000.0,intel,10500h,16.0,yes,nvidia geforce rtx 3060,41.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,361.0,258.0,24.9,windows 11,plastic,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-71vv-i7-nhqensv005?src=osp#top-tskt,nh.qensv.005,0.0,0,5,acer,nitro 5 gaming an515 57 71vv nh.qensv.005,28990000.0,intel,11800h,8.0,yes,nvidia geforce rtx3050,57.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,363.4,255.0,23.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-katana-gf76-11uc-i7-441vn?src=osp#top-tskt,441vn,0.0,0,15,msi,katana gf76 11uc 441vn,29990000.0,intel,11800h,8.0,yes,nvidia geforce rtx3050,53.0,512,ssd,no,17.3,1920 x 1080,144,ips,2.6,398.0,273.0,25.2,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-gaming-stealth-15m-a11uek-i7-254vn?src=osp#top-tskt,254vn,0.0,0,2,msi,gaming stealth 15m a11uek 254vn,41990000.0,intel,11375h,16.0,yes,nvidia geforce rtx 3060 max-q,52.0,512,ssd,no,15.6,1920 x 1080,144,ips,1.7,358.3,248.0,16.15,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/gigabyte-gaming-g5-i5-md51s1123sh?src=osp#top-tskt,51s1123sh,5.0,1,14,gigabyte,gaming g5 51s1123sh,29990000.0,intel,11400h,16.0,yes,nvidia geforce rtx3050ti,41.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.2,361.0,258.0,24.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/asus-tuf-gaming-fx506hcb-i5-hn1138w?src=osp#top-tskt,hn1138w,0.0,0,28,asus,tuf gaming fx506hcb hn1138w,25990000.0,intel,11400h,8.0,yes,nvidia geforce rtx3050,48.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.3,359.0,256.0,24.9,windows 11,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/asus-tuf-gaming-fx516pm-i7-hn002t?src=osp#top-tskt,hn002t,1.0,1,28,asus,tuf gaming fx516pm hn002t,32990000.0,intel,11370h,8.0,yes,nvidia geforce rtx 3060,76.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.0,360.0,252.0,19.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-gaming-g15-5515-r5-p105f004cgr?src=osp#top-tskt,p105f004cgr,0.0,0,41,dell,gaming g15 5515 p105f004cgr,24990000.0,amd,5600h,8.0,yes,nvidia geforce rtx3050,56.0,256,ssd,no,15.6,1920 x 1080,120,va,2.8,357.26,272.11,26.9,windows 11,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-g3-15-i7-p89f002bwh?src=osp#top-tskt,p89f002bwh,2.3,9,154,dell,gaming g3 15 p89f002bwh,31990000.0,intel,10750h,16.0,yes,nvidia geforce gtx 1660ti,68.0,512,ssd,yes,15.6,1920 x 1080,120,va,2.58,364.46,254.0,30.96,windows 10,plastic,2020.0,yes,yes,yes,yes,no,yes,yes
https://www.thegioididong.com/laptop/asus-tuf-gaming-fx516pe-i7-hn005t?src=osp#top-tskt,hn005t,5.0,5,70,asus,tuf gaming fx516pe hn005t,29990000.0,intel,11370h,8.0,yes,nvidia geforce rtx3050ti,76.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.0,360.0,252.0,19.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-gaming-g15-5515-r5-p105f004dgr?src=osp#top-tskt,p105f004dgr,0.0,0,8,dell,gaming g15 5515 p105f004dgr,27990000.0,amd,5600h,16.0,yes,nvidia geforce rtx3050,56.0,512,ssd,yes,15.6,1920 x 1080,120,va,2.8,357.26,272.11,26.9,windows 11,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-gaming-ge66-raider-11uh-i7-259vn?src=osp#top-tskt,259vn,0.0,0,17,msi,gaming ge66 raider 11uh 259vn,77990000.0,intel,11800h,32.0,yes,nvidia geforce rtx 3080,99.9,2,ssd,yes,15.6,2560 x 1440,240,ips,2.38,358.0,267.0,23.4,windows 10,metal,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/acer-predator-triton-300-pt315-53-71dj-i7?src=osp#top-tskt,nh.qdssv.001,0.0,0,25,acer,predator triton 300 pt315 53 71dj nh.qdssv.001,50990000.0,intel,11800h,16.0,yes,nvidia geforce rtx 3070,59.0,512,ssd,yes,15.6,2560 x 1440,165,ips,2.0,353.0,255.0,19.9,windows 10,metal,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-gaming-gs66-stealth-11ug-i7-219vn?src=osp#top-tskt,219vn,0.0,0,20,msi,gaming gs66 stealth 11ug 219vn,64990000.0,intel,11800h,32.0,yes,nvidia geforce rtx 3070 max-q,99.9,2,ssd,yes,15.6,1920 x 1080,360,ips,2.1,358.3,248.0,19.8,windows 10,metal,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-gaming-ge66-raider-11ug-i7-258vn?src=osp#top-tskt,258vn,0.0,0,15,msi,gaming ge66 raider 11ug 258vn,59990000.0,intel,11800h,16.0,yes,nvidia geforce rtx 3070,99.9,2,ssd,yes,15.6,1920 x 1080,360,ips,2.38,358.0,267.0,23.4,windows 10,metal,2021.0,yes,yes,yes,yes,yes,yes,yes
https://www.thegioididong.com/laptop/dell-xps-13-9310-i7-jgnh62?src=osp#top-tskt,jgnh62,0.0,0,17,dell,xps 13 9310 jgnh62,59990000.0,intel,1165g7,16.0,no,intel iris xe graphics,,512,ssd,no,13.4,3840 x 2400,60,,1.27,297.0,207.0,14.35,windows 10,metal,2020.0,yes,no,yes,no,yes,no,yes
https://www.thegioididong.com/laptop/hp-omen-15-ek0078tx-i7-26y68pa?src=osp#top-tskt,26y68pa,0.0,0,53,hp,omen 15 ek0078tx 26y68pa,56990000.0,intel,10750h,16.0,yes,nvidia geforce rtx2070 with max-q design,70.9,1,ssd,yes,15.6,1920 x 1080,300,ips,2.36,357.9,239.7,22.5,windows 10,carbon,2020.0,yes,yes,yes,yes,no,yes,yes
https://www.thegioididong.com/laptop/lg-gram-17-i7-17z90pgah78a5?src=osp#top-tskt,17z90p-g.ah78a5,0.0,0,7,lg,gram 17 2021 17z90p-g.ah78a5,54890000.0,intel,1165g7,16.0,no,intel iris xe graphics,80.0,1,ssd,yes,17.0,2560 x 1600,60,ips,1.35,380.2,260.1,17.8,windows 10,"carbon, magnesium",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/msi-gp76-11ug-i7-435vn?src=osp#top-tskt,435vn,0.0,0,45,msi,gaming leopard gp76 11ug 435vn,52990000.0,intel,11800h,16.0,yes,nvidia geforce rtx 3070,65.0,1,ssd,yes,17.3,1920 x 1080,240,ips,2.9,397.0,284.0,25.9,windows 10,metal,2021.0,yes,yes,yes,yes,no,yes,yes
https://www.thegioididong.com/laptop/msi-gaming-leopard-gp76-11ug-i7-823vn?src=osp#top-tskt,823vn,0.0,0,0,msi,gaming leopard gp76 11ug 823vn,52990000.0,intel,11800h,16.0,yes,nvidia geforce rtx 3070,65.0,1,ssd,yes,17.3,1920 x 1080,300,ips,2.9,397.0,284.0,25.9,windows 10,metal,2021.0,yes,yes,yes,yes,no,yes,yes
https://www.thegioididong.com/laptop/lg-gram-17-i7-17z90pgah76a5?src=osp#top-tskt,17z90p-g.ah76a5,0.0,0,0,lg,gram 17 2021 17z90p-g.ah76a5,52890000.0,intel,1165g7,16.0,no,intel iris xe graphics,80.0,512,ssd,yes,17.0,2560 x 1600,60,ips,1.35,380.2,260.1,17.8,windows 10,"carbon, magnesium",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/lg-gram-16-i7-16z90pgah75a5?src=osp#top-tskt,16z90p-g.ah75a5,0.0,0,7,lg,gram 16 2021 16z90p-g.ah75a5,50890000.0,intel,1165g7,16.0,no,intel iris xe graphics,80.0,512,ssd,yes,16.0,2560 x 1600,60,ips,1.19,355.9,243.4,16.8,windows 10,"carbon, magnesium",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/apple-macbook-pro-m1-2020-z11c000cj?src=osp#top-tskt,z11c000cj,0.0,0,69,apple,macbook pro m1 2020,52990000.0,apple,m1,16.0,no,8 nhân gpu,,1,ssd,no,13.3,2560 x 1600,60,ips,1.4,304.1,212.4,15.6,mac os,metal,2020.0,yes,no,yes,no,yes,no,no
https://www.thegioididong.com/laptop/lenovo-yoga-9-14itl5-i7-82bg006evn?src=osp#top-tskt,82bg006evn,2.0,1,30,lenovo,yoga 9 14itl5 82bg006evn,46990000.0,intel,1185g7,16.0,no,intel iris xe graphics,60.0,1,ssd,no,14.0,3840 x 2160,60,ips,1.37,319.4,216.4,15.7,windows 10,metal,2021.0,yes,no,yes,no,yes,yes,no
https://www.thegioididong.com/laptop/lg-gram-16-i7-16z90pgah73a5?src=osp#top-tskt,16z90p-g.ah73a5,0.0,0,3,lg,gram 16 2021 16z90p-g.ah73a5,48890000.0,intel,1165g7,16.0,no,intel iris xe graphics,80.0,256,ssd,yes,16.0,2560 x 1600,60,ips,1.19,355.9,243.4,16.8,windows 10,"carbon, magnesium",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/lg-gram-14-i7-14z90pgah75a5?src=osp#top-tskt,14z90p-g.ah75a5,0.0,0,6,lg,gram 14 2021 14z90p-g.ah75a5,47890000.0,intel,1165g7,16.0,no,intel iris xe graphics,72.0,512,ssd,yes,14.0,1920 x 1200,60,ips,0.999,313.4,215.2,16.8,windows 10,"carbon, magnesium",2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/msi-summit-e16-flip-i7-082vn?src=osp#top-tskt,082vn,0.0,0,17,msi,summit e16 flip 082vn,46990000.0,intel,1195g7,16.0,no,nvidia geforce rtx3050,82.0,1,ssd,no,16.0,2560 x 1600,120,ips,1.9,358.2,258.5,16.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/asus-rog-zephyrus-gaming-g14-ga401qec-r9-k2064t?src=osp#top-tskt,k2064t,0.0,0,34,asus,rog zephyrus g14 alan walker ga401qec k2064t,49990000.0,amd,5900hs,16.0,yes,nvidia geforce rtx3050ti,76.0,1,ssd,no,14.0,2560 x 1440,120,ips,1.7,324.0,220.0,19.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,no,yes,yes,no
https://www.thegioididong.com/laptop/asus-zenbook-ux371ea-i7-hl725ws?src=osp#top-tskt,hl725ws,0.0,0,0,asus,zenbook ux371ea hl725ws,41990000.0,intel,1165g7,16.0,no,intel iris xe graphics,67.0,1,ssd,no,13.3,3840 x 2160,60,oled,1.2,305.0,211.0,13.9,windows 11,metal,2021.0,yes,yes,no,no,yes,yes,no
https://www.thegioididong.com/laptop/acer-predator-triton-300-pt315-53-75lq-i7?src=osp#top-tskt,nh.qdqsv.001,5.0,1,32,acer,predator triton 300 pt315 53 75lq nh.qdqsv.001,44990000.0,intel,11800h,16.0,yes,nvidia geforce rtx 3060,59.0,512,ssd,yes,15.6,2560 x 1440,165,ips,2.0,353.0,255.0,19.9,windows 10,metal,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/hp-zbook-firefly-14-g8-i7-275w0av?src=osp#top-tskt,275w0av,0.0,0,0,hp,zbook firefly 14 g8 275w0av,41590000.0,intel,1165g7,16.0,yes,nvidia quadrot500,53.0,1,ssd,no,14.0,1920 x 1080,60,ips,1.35,323.0,214.6,17.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,no
https://www.thegioididong.com/laptop/hp-elitebook-x360-830-g8-i7-3g1a4pa?src=osp#top-tskt,3g1a4pa,0.0,0,50,hp,elitebook x360 830 g8 3g1a4pa,41290000.0,intel,1165g7,16.0,no,intel iris xe graphics,53.0,512,ssd,no,13.3,1920 x 1080,60,ips,1.476,307.6,205.0,17.8,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,no
https://www.thegioididong.com/laptop/apple-macbook-pro-2020-z11c?src=osp#top-tskt,z11c,4.7,18,244,apple,macbook pro m1 2020,44990000.0,apple,m1,16.0,no,8 nhân gpu,,512,ssd,no,13.3,2560 x 1600,60,ips,1.4,304.1,212.4,15.6,mac os,metal,2020.0,yes,no,yes,no,yes,no,no
https://www.thegioididong.com/laptop/asus-zenbook-ux371ea-i7-hl494ts?src=osp#top-tskt,hl494ts,0.0,0,9,asus,zenbook ux371ea hl494ts,41990000.0,intel,1165g7,16.0,no,intel iris xe graphics,67.0,1,ssd,no,13.3,3840 x 2160,60,ips,1.2,305.0,211.0,13.9,windows 10,metal,2021.0,yes,yes,no,no,yes,yes,no
https://www.thegioididong.com/laptop/msi-summit-e13-flip-i7-211vn?src=osp#top-tskt,211vn,0.0,0,28,msi,summit e13 flip 211vn,39990000.0,intel,1185g7,16.0,no,intel iris xe graphics,70.0,1,ssd,no,13.4,1920 x 1200,60,ips,1.35,300.2,222.25,14.9,windows 10,metal,2021.0,yes,no,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/asus-zenbook-ux482ea-i7-ka111t?src=osp#top-tskt,ka111t,0.0,0,27,asus,zenbook duo ux482ea ka111t,39990000.0,intel,1165g7,16.0,no,intel iris xe graphics,70.0,1,ssd,no,14.0,1920 x 1080,60,ips,1.62,324.0,222.0,17.3,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/asus-zenbook-duo-ux482ea-i7-ka268t?src=osp#top-tskt,ka268t,0.0,0,8,asus,zenbook duo ux482ea ka268t,39990000.0,intel,1165g7,16.0,no,intel iris xe graphics,70.0,1,ssd,no,14.0,1920 x 1080,60,ips,1.62,324.0,222.0,17.3,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/acer-predator-helios-ph315-54-75yd-i7-nhqc2sv002?src=osp#top-tskt,nh.qc2sv.002,5.0,1,108,acer,predator helios ph315 54 75yd nh.qc2sv.002,39990000.0,intel,11800h,16.0,yes,nvidia geforce rtx 3060,59.0,512,ssd,yes,15.6,2560 x 1440,165,ips,2.3,363.0,255.0,22.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/apple-macbook-pro-m1-2020-z11b000ct?src=osp#top-tskt,z11d000e5,5.0,1,78,apple,macbook pro m1 2020,39990000.0,apple,m1,16.0,no,8 nhân gpu,,256,ssd,no,13.3,2560 x 1600,60,ips,1.4,304.1,212.4,15.6,mac os,metal,2020.0,yes,no,yes,no,yes,no,no
https://www.thegioididong.com/laptop/apple-macbook-pro-2020-myd92saa?src=osp#top-tskt,myd92sa/a,0.0,0,148,apple,macbook pro m1 2020,39990000.0,apple,m1,8.0,no,8 nhân gpu,,512,ssd,no,13.3,2560 x 1600,60,ips,1.4,304.1,212.4,15.6,mac os,metal,2020.0,yes,no,yes,no,yes,no,no
https://www.thegioididong.com/laptop/apple-macbook-air-m1-2020-z12a00050?src=osp#top-tskt,z12a00050,0.0,0,73,apple,macbook air m1 2020,39490000.0,apple,m1,16.0,no,7 nhân gpu,,512,ssd,no,13.3,2560 x 1600,60,ips,1.29,304.1,212.4,4.1,mac os,metal,2020.0,yes,no,yes,no,yes,no,no
https://www.thegioididong.com/laptop/hp-envy-13-ba1031tu-i7-2k0b7pa?src=osp#top-tskt,2k0b7pa,0.0,0,57,hp,envy 13 ba1031tu 2k0b7pa,33690000.0,intel,1165g7,16.0,no,intel iris xe graphics,51.0,1,ssd,no,13.3,1920 x 1080,60,ips,1.236,306.5,194.6,16.9,windows 10,metal,2020.0,yes,no,yes,no,no,yes,yes
https://www.thegioididong.com/laptop/dell-gaming-g15-5515-r7-70258051?src=osp#top-tskt,70258051,0.0,0,45,dell,gaming g15 5515 70258051,33390000.0,amd,5800h,16.0,yes,nvidia geforce rtx3050ti,56.0,512,ssd,no,15.6,1920 x 1080,120,va,2.81,357.2,272.1,26.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/msi-prestige-15-a11sc-i7-052vn?src=osp#top-tskt,052vn,0.0,0,0,msi,prestige 15 a11sc 052vn,34990000.0,intel,1185g7,16.0,yes,nvidia geforce gtx1650 max-q,82.0,512,ssd,yes,15.6,1920 x 1080,60,ips,1.69,356.8,233.7,16.9,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-carbon-13itl5-i7-82ev0017vn?src=osp#top-tskt,82ev0017vn,3.0,6,81,lenovo,yoga slim 7 carbon 13itl5 82ev0017vn,32740000.0,intel,1165g7,16.0,no,intel iris xe graphics,50.0,1,ssd,no,13.3,2560 x 1600,60,ips,0.966,295.88,208.85,15.0,windows 10,"aluminum, carbon, magnesium",2020.0,yes,no,yes,no,yes,no,no
https://www.thegioididong.com/laptop/acer-predator-helios-ph315-54-78w5-i7-nhqc5sv001?src=osp#top-tskt,nh.qc5sv.001,2.0,1,181,acer,predator helios ph315 54 78w5 nh.qc5sv.001,33990000.0,intel,11800h,8.0,yes,nvidia geforce rtx3050ti,57.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.3,363.0,255.0,22.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-gaming-g3500b-i7-p89f002g3500b?src=osp#top-tskt,p89f002g3500b,0.0,0,35,dell,gaming g3 p89f002g3500b,31990000.0,intel,10750h,16.0,yes,nvidia geforce gtx 1660ti,68.0,512,ssd,yes,15.6,1920 x 1080,120,va,2.58,364.46,254.0,30.96,windows 10,plastic,2020.0,yes,yes,yes,yes,no,yes,yes
https://www.thegioididong.com/laptop/asus-zenbook-flip-ux363ea-i7-hp163t?src=osp#top-tskt,hp163t,0.0,0,48,asus,zenbook flip ux363ea hp163t,33990000.0,intel,1165g7,16.0,no,intel iris xe graphics,67.0,512,ssd,no,13.3,1920 x 1080,60,oled,1.3,305.0,211.0,11.9,windows 10,metal,2021.0,yes,yes,no,no,yes,yes,no
https://www.thegioididong.com/laptop/msi-gf65-10ue-i7-228vn?src=osp#top-tskt,228vn,4.5,4,84,msi,gaming gf65 10ue 228vn,32490000.0,intel,10750h,16.0,yes,nvidia geforce rtx 3060 max-q,51.0,512,ssd,yes,15.6,1920 x 1080,144,ips,1.86,359.0,254.0,21.7,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/asus-tuf-gaming-fx516pm-i7-hn023t?src=osp#top-tskt,hn023t,0.0,0,294,asus,tuf gaming fx516pm hn023t,32990000.0,intel,11370h,16.0,yes,nvidia geforce rtx 3060,76.0,512,ssd,yes,15.6,1920 x 1080,144,ips,2.0,360.0,252.0,19.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/asus-tuf-gaming-fx706he-i7-hx011t?src=osp#top-tskt,hx011t,5.0,6,65,asus,tuf gaming fx706he hx011t,31990000.0,intel,11800h,8.0,yes,nvidia geforce rtx3050ti,48.0,512,ssd,yes,17.3,1920 x 1080,144,ips,2.6,399.0,269.0,23.9,windows 10,"metal, plastic",2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/dell-gaming-g15-5515-r7-70258049?src=osp#top-tskt,70258049,0.0,0,26,dell,gaming g15 5515 70258049,30990000.0,amd,5800h,8.0,yes,nvidia geforce rtx3050,56.0,512,ssd,no,15.6,1920 x 1080,120,va,2.81,357.2,272.1,26.9,windows 10,plastic,2021.0,yes,yes,yes,yes,yes,yes,no
https://www.thegioididong.com/laptop/asus-zenbook-ux482ea-i5-ka274t?src=osp#top-tskt,ka274t,0.0,0,1,asus,zenbook duo ux482ea ka274t,32990000.0,intel,1135g7,8.0,no,intel iris xe graphics,70.0,512,ssd,no,14.0,1920 x 1080,60,ips,1.62,324.0,222.0,17.3,windows 10,metal,2021.0,yes,yes,yes,no,yes,yes,yes
